bf_00025407,9
bf_00003090,9
bf_00024821,9
bf_00022843,9
bf_00015524,9
bf_00015178,9
bf_00019201,9
bf_00008000,9
bf_00023726,9
bf_00013191,9
bf_00012656,9
bf_00020546,9
bf_00004560,9
bf_00002476,9
bf_00018684,9
bf_00002714,8
bf_00020681,8
bf_00025053,8
bf_00024126,8
bf_00013886,8
bf_00018041,8
bf_00013189,8
bf_00015723,8
bf_00001980,8
bf_00006983,8
bf_00003195,8
bf_00021367,8
bf_00009721,8
bf_00005543,8
bf_00008208,8
bf_00024052,8
bf_00016691,8
bf_00000221,8
bf_00015536,8
bf_00000777,8
bf_00000304,8
bf_00023898,8
bf_00026352,8
bf_00010057,8
bf_00020682,8
bf_00021120,8
bf_00021882,8
bf_00010200,8
bf_00017835,8
bf_00001232,8
bf_00023067,8
bf_00002576,8
bf_00022323,8
bf_00007373,8
bf_00000907,8
bf_00001213,8
bf_00000639,8
bf_00000985,8
bf_00024011,8
bf_00014855,8
bf_00026316,8
bf_00021379,8
bf_00026404,8
bf_00014386,8
bf_00025961,8
bf_00015204,8
bf_00004719,8
bf_00021573,8
bf_00015685,8
bf_00010090,8
bf_00017362,8
bf_00024997,8
bf_00001143,8
bf_00005238,8
bf_00023451,8
bf_00009782,8
bf_00007473,8
bf_00022172,8
bf_00001212,8
bf_00003628,8
bf_00002805,8
bf_00011708,8
bf_00004246,8
bf_00023172,8
bf_00008624,8
bf_00008269,8
bf_00016321,8
bf_00007971,8
bf_00002104,8
bf_00026400,8
bf_00025005,8
bf_00014085,8
bf_00005324,8
bf_00001257,8
bf_00001633,8
bf_00014679,8
bf_00022063,8
bf_00010389,8
bf_00019462,8
bf_00006701,8
bf_00008307,8
bf_00010862,8
bf_00018346,8
bf_00007155,8
bf_00009333,8
bf_00020542,8
bf_00015811,8
bf_00018081,8
bf_00012465,8
bf_00018920,8
bf_00009453,8
bf_00012703,8
bf_00007120,8
bf_00000281,8
bf_00001682,8
bf_00026439,8
bf_00025166,8
bf_00026253,8
bf_00001763,8
bf_00011788,8
bf_00014681,8
bf_00005006,8
bf_00024946,8
bf_00001005,8
bf_00005175,8
bf_00016306,8
bf_00006661,8
bf_00000879,8
bf_00016351,8
bf_00008292,8
bf_00010841,8
bf_00013888,8
bf_00008136,8
bf_00009078,8
bf_00019814,8
bf_00006550,8
bf_00016793,8
bf_00016478,8
bf_00016999,8
bf_00008191,8
bf_00010846,8
bf_00000861,8
bf_00005028,8
bf_00019077,8
bf_00013178,8
bf_00004191,8
bf_00007539,8
bf_00016534,8
bf_00003601,8
bf_00007186,8
bf_00013948,8
bf_00017491,8
bf_00007170,8
bf_00002364,8
bf_00018428,8
bf_00010038,8
bf_00008846,8
bf_00005732,8
bf_00015583,8
bf_00021889,8
bf_00004388,8
bf_00002349,8
bf_00016933,8
bf_00004352,8
bf_00003323,8
bf_00010468,8
bf_00012246,8
bf_00017443,8
bf_00010072,8
bf_00011703,8
bf_00010053,8
bf_00001762,8
bf_00018913,8
bf_00026363,8
bf_00000873,8
bf_00019146,8
bf_00003653,8
bf_00026202,8
bf_00012821,8
bf_00006244,8
bf_00006556,8
bf_00014101,8
bf_00020029,8
bf_00003036,8
bf_00019787,8
bf_00017560,8
bf_00023746,8
bf_00013446,8
bf_00011397,8
bf_00016121,8
bf_00012371,8
bf_00003045,8
bf_00012468,8
bf_00013134,8
bf_00009312,8
bf_00005952,8
bf_00001079,8
bf_00004855,8
bf_00006571,8
bf_00023152,8
bf_00007777,8
bf_00009632,8
bf_00012870,8
bf_00013452,8
bf_00002871,8
bf_00003943,8
bf_00007211,8
bf_00013877,8
bf_00010224,8
bf_00025967,8
bf_00009924,8
bf_00013654,8
bf_00009529,8
bf_00014661,8
bf_00020665,8
bf_00019176,8
bf_00007446,8
bf_00013144,8
bf_00004374,8
bf_00025399,8
bf_00019818,8
bf_00018179,8
bf_00020275,8
bf_00024251,8
bf_00022030,8
bf_00010079,8
bf_00026190,8
bf_00000633,8
bf_00020288,8
bf_00017554,8
bf_00019393,8
bf_00013906,8
bf_00006703,8
bf_00016538,8
bf_00024051,8
bf_00002561,8
bf_00005585,8
bf_00011920,8
bf_00023804,8
bf_00002724,8
bf_00008027,8
bf_00025468,8
bf_00026558,8
bf_00000317,8
bf_00005337,8
bf_00014304,8
bf_00017787,8
bf_00012893,8
bf_00019635,8
bf_00002428,8
bf_00000352,8
bf_00011378,8
bf_00022810,8
bf_00019748,8
bf_00020844,8
bf_00026158,8
bf_00016728,8
bf_00025952,8
bf_00012702,8
bf_00016522,8
bf_00000611,8
bf_00006568,8
bf_00015098,8
bf_00019443,8
bf_00006935,8
bf_00017400,8
bf_00001853,8
bf_00002549,8
bf_00001114,8
bf_00026168,8
bf_00003409,8
bf_00012481,8
bf_00004413,8
bf_00025191,8
bf_00009602,8
bf_00010586,8
bf_00001996,8
bf_00010549,8
bf_00019690,8
bf_00009986,8
bf_00006349,8
bf_00016790,8
bf_00018635,8
bf_00005870,8
bf_00021400,8
bf_00002389,8
bf_00001750,8
bf_00003971,8
bf_00023040,8
bf_00025330,8
bf_00009642,8
bf_00005311,8
bf_00001659,8
bf_00019389,8
bf_00000813,8
bf_00018180,8
bf_00014667,8
bf_00018530,8
bf_00018321,8
bf_00015307,8
bf_00021521,8
bf_00015173,8
bf_00022663,8
bf_00019279,8
bf_00013655,8
bf_00012795,8
bf_00008083,8
bf_00009286,8
bf_00006728,8
bf_00006043,8
bf_00001869,8
bf_00026574,8
bf_00008393,8
bf_00022892,8
bf_00009182,8
bf_00015659,8
bf_00003006,8
bf_00018797,8
bf_00015164,8
bf_00005738,8
bf_00003912,8
bf_00010850,8
bf_00009683,8
bf_00015349,8
bf_00016125,8
bf_00016804,8
bf_00023973,8
bf_00007234,8
bf_00026247,8
bf_00001427,8
bf_00021981,8
bf_00018029,8
bf_00019791,8
bf_00017645,8
bf_00023817,8
bf_00015781,8
bf_00025434,8
bf_00002610,8
bf_00018057,8
bf_00016019,8
bf_00006031,8
bf_00000480,8
bf_00010272,8
bf_00021857,8
bf_00006412,8
bf_00002828,8
bf_00019898,8
bf_00019584,8
bf_00007216,8
bf_00025238,8
bf_00004849,8
bf_00019850,8
bf_00021614,8
bf_00004892,8
bf_00012926,8
bf_00003527,8
bf_00008732,8
bf_00003278,8
bf_00011232,8
bf_00020620,8
bf_00007185,8
bf_00013129,8
bf_00014753,8
bf_00004949,8
bf_00001576,8
bf_00006763,8
bf_00009601,8
bf_00016665,8
bf_00014492,8
bf_00012311,8
bf_00000595,8
bf_00009590,8
bf_00019109,8
bf_00018548,8
bf_00015014,8
bf_00000920,8
bf_00006040,8
bf_00004802,8
bf_00013965,8
bf_00000082,8
bf_00021129,8
bf_00003946,8
bf_00000531,8
bf_00025955,8
bf_00022831,8
bf_00023037,8
bf_00008060,8
bf_00007014,8
bf_00025828,8
bf_00025975,8
bf_00004997,8
bf_00013740,8
bf_00025663,8
bf_00019532,8
bf_00001107,8
bf_00013295,8
bf_00012489,8
bf_00002607,8
bf_00004218,8
bf_00000708,8
bf_00008768,8
bf_00012791,8
bf_00012927,8
bf_00016792,8
bf_00006164,8
bf_00007204,8
bf_00007117,8
bf_00020814,8
bf_00019037,8
bf_00003794,8
bf_00017941,8
bf_00007143,8
bf_00002851,8
bf_00019449,8
bf_00017347,8
bf_00019856,8
bf_00022120,8
bf_00013770,8
bf_00006251,8
bf_00023066,8
bf_00012971,8
bf_00016384,8
bf_00014656,8
bf_00012867,8
bf_00008199,8
bf_00007493,8
bf_00009407,8
bf_00002896,8
bf_00016364,8
bf_00019441,8
bf_00021743,8
bf_00001056,8
bf_00006826,8
bf_00005225,8
bf_00025978,8
bf_00004874,8
bf_00005097,8
bf_00005201,8
bf_00025038,8
bf_00006672,8
bf_00008233,8
bf_00011818,8
bf_00007067,8
bf_00003507,8
bf_00003492,8
bf_00011295,8
bf_00005532,8
bf_00018921,8
bf_00004760,8
bf_00019527,8
bf_00020951,8
bf_00008684,8
bf_00011240,8
bf_00016593,8
bf_00006431,8
bf_00011402,8
bf_00018871,8
bf_00006669,8
bf_00019467,8
bf_00014329,8
bf_00014720,8
bf_00003386,8
bf_00020245,8
bf_00010384,8
bf_00006086,8
bf_00026013,8
bf_00012210,8
bf_00024084,8
bf_00010416,8
bf_00008170,8
bf_00024990,8
bf_00006070,8
bf_00026016,8
bf_00017824,8
bf_00023583,8
bf_00002567,8
bf_00008677,8
bf_00000275,8
bf_00026166,8
bf_00022097,8
bf_00022880,8
bf_00001058,8
bf_00002403,8
bf_00013983,8
bf_00013115,8
bf_00019893,8
bf_00004679,8
bf_00010457,8
bf_00008131,8
bf_00015876,8
bf_00016692,8
bf_00007144,8
bf_00019820,8
bf_00016345,8
bf_00002119,8
bf_00005979,8
bf_00009473,8
bf_00000993,8
bf_00002519,8
bf_00024757,8
bf_00023957,8
bf_00012786,8
bf_00005601,8
bf_00005541,8
bf_00017783,8
bf_00002972,8
bf_00026366,8
bf_00022916,8
bf_00002196,8
bf_00011721,8
bf_00009187,8
bf_00005872,8
bf_00026024,8
bf_00010023,8
bf_00014370,8
bf_00002507,8
bf_00017115,8
bf_00020248,8
bf_00006582,8
bf_00012845,8
bf_00008552,8
bf_00022057,7
bf_00008569,7
bf_00012984,7
bf_00026584,7
bf_00002624,7
bf_00021429,7
bf_00019946,7
bf_00025348,7
bf_00006071,7
bf_00001873,7
bf_00006079,7
bf_00013869,7
bf_00020217,7
bf_00014461,7
bf_00000655,7
bf_00005117,7
bf_00000629,7
bf_00008054,7
bf_00025389,7
bf_00016147,7
bf_00000706,7
bf_00006736,7
bf_00015862,7
bf_00019759,7
bf_00024540,7
bf_00013080,7
bf_00011431,7
bf_00019520,7
bf_00016613,7
bf_00025830,7
bf_00012783,7
bf_00016686,7
bf_00000301,7
bf_00003503,7
bf_00020704,7
bf_00004934,7
bf_00013379,7
bf_00016743,7
bf_00023213,7
bf_00022311,7
bf_00021061,7
bf_00023287,7
bf_00022765,7
bf_00005955,7
bf_00009646,7
bf_00022529,7
bf_00006350,7
bf_00026082,7
bf_00019591,7
bf_00017356,7
bf_00015335,7
bf_00022865,7
bf_00022239,7
bf_00000135,7
bf_00016471,7
bf_00020528,7
bf_00025507,7
bf_00017873,7
bf_00014272,7
bf_00008931,7
bf_00009558,7
bf_00007694,7
bf_00010848,7
bf_00008050,7
bf_00019362,7
bf_00013017,7
bf_00008829,7
bf_00018310,7
bf_00019783,7
bf_00009310,7
bf_00002416,7
bf_00006517,7
bf_00022948,7
bf_00003620,7
bf_00021665,7
bf_00015710,7
bf_00018835,7
bf_00001060,7
bf_00020527,7
bf_00015621,7
bf_00002579,7
bf_00025926,7
bf_00017627,7
bf_00023440,7
bf_00011957,7
bf_00003112,7
bf_00013297,7
bf_00003158,7
bf_00009922,7
bf_00024651,7
bf_00001095,7
bf_00000455,7
bf_00021122,7
bf_00022149,7
bf_00001945,7
bf_00021645,7
bf_00006603,7
bf_00022599,7
bf_00008681,7
bf_00000071,7
bf_00006717,7
bf_00018150,7
bf_00009042,7
bf_00023121,7
bf_00021170,7
bf_00012033,7
bf_00011627,7
bf_00015643,7
bf_00019420,7
bf_00018508,7
bf_00018531,7
bf_00001705,7
bf_00008045,7
bf_00017740,7
bf_00021051,7
bf_00023325,7
bf_00022824,7
bf_00018147,7
bf_00009620,7
bf_00006001,7
bf_00024014,7
bf_00024495,7
bf_00004473,7
bf_00014334,7
bf_00022117,7
bf_00025863,7
bf_00017487,7
bf_00003779,7
bf_00021881,7
bf_00016584,7
bf_00022106,7
bf_00006698,7
bf_00009749,7
bf_00018267,7
bf_00004531,7
bf_00013308,7
bf_00019347,7
bf_00015226,7
bf_00007292,7
bf_00008884,7
bf_00019821,7
bf_00020463,7
bf_00021666,7
bf_00012169,7
bf_00016114,7
bf_00020082,7
bf_00017666,7
bf_00015611,7
bf_00018253,7
bf_00007631,7
bf_00000351,7
bf_00007241,7
bf_00006727,7
bf_00013186,7
bf_00013769,7
bf_00000085,7
bf_00001756,7
bf_00002167,7
bf_00013956,7
bf_00007610,7
bf_00013238,7
bf_00014788,7
bf_00005454,7
bf_00001182,7
bf_00000537,7
bf_00017145,7
bf_00004688,7
bf_00024234,7
bf_00003636,7
bf_00020945,7
bf_00003602,7
bf_00026076,7
bf_00018314,7
bf_00002868,7
bf_00000368,7
bf_00005249,7
bf_00004648,7
bf_00000164,7
bf_00022446,7
bf_00020985,7
bf_00019133,7
bf_00009597,7
bf_00009322,7
bf_00014425,7
bf_00014163,7
bf_00017301,7
bf_00023600,7
bf_00019670,7
bf_00002711,7
bf_00006207,7
bf_00001059,7
bf_00011505,7
bf_00011834,7
bf_00002394,7
bf_00000749,7
bf_00010896,7
bf_00023908,7
bf_00019110,7
bf_00014864,7
bf_00001607,7
bf_00017984,7
bf_00004865,7
bf_00001664,7
bf_00007497,7
bf_00018423,7
bf_00004756,7
bf_00015414,7
bf_00005336,7
bf_00005315,7
bf_00016676,7
bf_00024911,7
bf_00010118,7
bf_00006140,7
bf_00002557,7
bf_00005582,7
bf_00002977,7
bf_00006153,7
bf_00003049,7
bf_00016066,7
bf_00025267,7
bf_00014613,7
bf_00025865,7
bf_00001151,7
bf_00015980,7
bf_00021843,7
bf_00022474,7
bf_00025845,7
bf_00011264,7
bf_00000412,7
bf_00007448,7
bf_00017222,7
bf_00008112,7
bf_00004113,7
bf_00018121,7
bf_00009419,7
bf_00019754,7
bf_00002202,7
bf_00006721,7
bf_00004425,7
bf_00022049,7
bf_00016826,7
bf_00009904,7
bf_00001992,7
bf_00009898,7
bf_00016068,7
bf_00000955,7
bf_00015434,7
bf_00017602,7
bf_00014655,7
bf_00019396,7
bf_00010331,7
bf_00010243,7
bf_00006193,7
bf_00019951,7
bf_00020925,7
bf_00004347,7
bf_00012923,7
bf_00019890,7
bf_00010137,7
bf_00003962,7
bf_00007604,7
bf_00006005,7
bf_00003897,7
bf_00024509,7
bf_00006621,7
bf_00006069,7
bf_00016142,7
bf_00001015,7
bf_00000004,7
bf_00018772,7
bf_00016950,7
bf_00013364,7
bf_00005197,7
bf_00005434,7
bf_00008934,7
bf_00014585,7
bf_00026571,7
bf_00015439,7
bf_00016771,7
bf_00026212,7
bf_00012652,7
bf_00006543,7
bf_00015502,7
bf_00017518,7
bf_00022870,7
bf_00017401,7
bf_00010353,7
bf_00009741,7
bf_00018096,7
bf_00025271,7
bf_00006314,7
bf_00009562,7
bf_00006064,7
bf_00006671,7
bf_00003316,7
bf_00003595,7
bf_00004547,7
bf_00007774,7
bf_00025419,7
bf_00012585,7
bf_00011865,7
bf_00023795,7
bf_00016628,7
bf_00018201,7
bf_00001954,7
bf_00014008,7
bf_00005245,7
bf_00021111,7
bf_00016446,7
bf_00002530,7
bf_00016583,7
bf_00026228,7
bf_00003899,7
bf_00012834,7
bf_00007738,7
bf_00000872,7
bf_00000404,7
bf_00003654,7
bf_00008022,7
bf_00013162,7
bf_00013643,7
bf_00018161,7
bf_00003651,7
bf_00013580,7
bf_00006817,7
bf_00008310,7
bf_00021105,7
bf_00017445,7
bf_00023971,7
bf_00013940,7
bf_00009020,7
bf_00019644,7
bf_00009612,7
bf_00005250,7
bf_00010569,7
bf_00004258,7
bf_00015260,7
bf_00016545,7
bf_00014441,7
bf_00008147,7
bf_00025827,7
bf_00011893,7
bf_00021845,7
bf_00013106,7
bf_00010594,7
bf_00004943,7
bf_00012600,7
bf_00002742,7
bf_00010358,7
bf_00003613,7
bf_00012844,7
bf_00024308,7
bf_00000423,7
bf_00000389,7
bf_00000704,7
bf_00005021,7
bf_00015297,7
bf_00006265,7
bf_00005888,7
bf_00005695,7
bf_00026204,7
bf_00023719,7
bf_00012245,7
bf_00002554,7
bf_00003026,7
bf_00011445,7
bf_00004489,7
bf_00014944,7
bf_00006684,7
bf_00003947,7
bf_00018832,7
bf_00023122,7
bf_00021941,7
bf_00002597,7
bf_00015598,7
bf_00011701,7
bf_00025186,7
bf_00022639,7
bf_00000577,7
bf_00008864,7
bf_00000161,7
bf_00017459,7
bf_00006819,7
bf_00021430,7
bf_00011859,7
bf_00000241,7
bf_00003608,7
bf_00011889,7
bf_00020590,7
bf_00004483,7
bf_00020605,7
bf_00021913,7
bf_00001153,7
bf_00012940,7
bf_00001974,7
bf_00003997,7
bf_00000006,7
bf_00021849,7
bf_00002118,7
bf_00023010,7
bf_00006998,7
bf_00012780,7
bf_00015549,7
bf_00019931,7
bf_00019652,7
bf_00007434,7
bf_00007015,7
bf_00000558,7
bf_00010025,7
bf_00003870,7
bf_00015405,7
bf_00005724,7
bf_00005584,7
bf_00003403,7
bf_00017659,7
bf_00009370,7
bf_00002047,7
bf_00013061,7
bf_00014866,7
bf_00003111,7
bf_00002859,7
bf_00001026,7
bf_00009748,7
bf_00019708,7
bf_00006853,7
bf_00003171,7
bf_00004552,7
bf_00001388,7
bf_00023306,7
bf_00013188,7
bf_00014430,7
bf_00018186,7
bf_00016418,7
bf_00022320,7
bf_00022912,7
bf_00003387,7
bf_00008204,7
bf_00005022,7
bf_00002521,7
bf_00002622,7
bf_00010069,7
bf_00007156,7
bf_00006177,7
bf_00008017,7
bf_00005552,7
bf_00019574,7
bf_00020990,7
bf_00002214,7
bf_00015279,7
bf_00000682,7
bf_00020142,7
bf_00017156,7
bf_00006643,7
bf_00003055,7
bf_00013108,7
bf_00004278,7
bf_00010452,7
bf_00008141,7
bf_00005696,7
bf_00012782,7
bf_00008578,7
bf_00016368,7
bf_00022125,7
bf_00003388,7
bf_00001190,7
bf_00002586,7
bf_00005121,7
bf_00002546,7
bf_00019227,7
bf_00011645,7
bf_00025767,7
bf_00001167,7
bf_00025915,7
bf_00017570,7
bf_00008352,7
bf_00008298,7
bf_00000273,7
bf_00011691,7
bf_00006781,7
bf_00011513,7
bf_00013578,7
bf_00024231,7
bf_00001813,7
bf_00002097,7
bf_00015484,7
bf_00008061,7
bf_00004725,7
bf_00000756,7
bf_00006529,7
bf_00007512,7
bf_00000540,7
bf_00023151,7
bf_00010140,7
bf_00002935,7
bf_00022093,7
bf_00010453,7
bf_00013271,7
bf_00024107,7
bf_00002577,7
bf_00001203,7
bf_00015386,7
bf_00025082,7
bf_00010392,7
bf_00018843,7
bf_00007060,7
bf_00000129,7
bf_00015052,7
bf_00003265,7
bf_00022064,7
bf_00010300,7
bf_00001214,7
bf_00007516,7
bf_00004796,7
bf_00004575,7
bf_00020577,7
bf_00016355,7
bf_00021760,7
bf_00011488,7
bf_00018222,7
bf_00022124,7
bf_00013527,7
bf_00010056,7
bf_00009439,7
bf_00002411,7
bf_00017796,7
bf_00009905,7
bf_00001268,7
bf_00018565,7
bf_00018672,7
bf_00000846,7
bf_00026336,7
bf_00003998,7
bf_00003016,7
bf_00017104,7
bf_00006427,7
bf_00025293,7
bf_00009465,7
bf_00002885,7
bf_00010332,7
bf_00009942,7
bf_00013360,7
bf_00013863,7
bf_00013921,7
bf_00014120,7
bf_00015835,7
bf_00000901,7
bf_00010111,7
bf_00004748,7
bf_00025094,7
bf_00006726,7
bf_00011833,7
bf_00002361,7
bf_00003408,6
bf_00024893,6
bf_00000337,6
bf_00024116,6
bf_00020364,6
bf_00016348,6
bf_00018981,6
bf_00006196,6
bf_00000779,6
bf_00014471,6
bf_00008805,6
bf_00006201,6
bf_00021426,6
bf_00003980,6
bf_00004602,6
bf_00005134,6
bf_00014216,6
bf_00016675,6
bf_00005475,6
bf_00015553,6
bf_00020423,6
bf_00006354,6
bf_00023462,6
bf_00015298,6
bf_00008385,6
bf_00022180,6
bf_00021423,6
bf_00013994,6
bf_00026164,6
bf_00020073,6
bf_00007045,6
bf_00019479,6
bf_00018588,6
bf_00002708,6
bf_00007692,6
bf_00007451,6
bf_00008999,6
bf_00005463,6
bf_00019639,6
bf_00018511,6
bf_00003559,6
bf_00006540,6
bf_00000261,6
bf_00011076,6
bf_00007268,6
bf_00020027,6
bf_00016159,6
bf_00019348,6
bf_00010231,6
bf_00015337,6
bf_00008906,6
bf_00007455,6
bf_00003609,6
bf_00003754,6
bf_00002779,6
bf_00010112,6
bf_00002078,6
bf_00010242,6
bf_00000734,6
bf_00022505,6
bf_00009943,6
bf_00021971,6
bf_00013879,6
bf_00020472,6
bf_00008712,6
bf_00013970,6
bf_00002030,6
bf_00003473,6
bf_00017963,6
bf_00019494,6
bf_00009783,6
bf_00009320,6
bf_00020765,6
bf_00010130,6
bf_00002358,6
bf_00001770,6
bf_00023740,6
bf_00021119,6
bf_00002796,6
bf_00019691,6
bf_00006941,6
bf_00010126,6
bf_00010504,6
bf_00004495,6
bf_00015380,6
bf_00017657,6
bf_00019739,6
bf_00001989,6
bf_00017998,6
bf_00010266,6
bf_00012162,6
bf_00015836,6
bf_00011602,6
bf_00009068,6
bf_00023125,6
bf_00025864,6
bf_00002797,6
bf_00009065,6
bf_00003452,6
bf_00010345,6
bf_00003519,6
bf_00000356,6
bf_00000669,6
bf_00020121,6
bf_00015332,6
bf_00019575,6
bf_00018529,6
bf_00019228,6
bf_00022662,6
bf_00015342,6
bf_00012946,6
bf_00023979,6
bf_00009266,6
bf_00002029,6
bf_00000630,6
bf_00023649,6
bf_00023715,6
bf_00015444,6
bf_00009013,6
bf_00020575,6
bf_00002086,6
bf_00010132,6
bf_00007457,6
bf_00021425,6
bf_00015872,6
bf_00004399,6
bf_00019188,6
bf_00022350,6
bf_00025784,6
bf_00003222,6
bf_00023161,6
bf_00006741,6
bf_00024897,6
bf_00002928,6
bf_00011459,6
bf_00018919,6
bf_00018994,6
bf_00022197,6
bf_00001719,6
bf_00009952,6
bf_00003955,6
bf_00015243,6
bf_00011495,6
bf_00021399,6
bf_00024866,6
bf_00000593,6
bf_00014798,6
bf_00024269,6
bf_00000852,6
bf_00005353,6
bf_00012954,6
bf_00006075,6
bf_00024119,6
bf_00024835,6
bf_00010439,6
bf_00021600,6
bf_00018063,6
bf_00013866,6
bf_00005600,6
bf_00013027,6
bf_00012761,6
bf_00022647,6
bf_00024059,6
bf_00016827,6
bf_00019063,6
bf_00009950,6
bf_00007287,6
bf_00001751,6
bf_00012898,6
bf_00026118,6
bf_00009326,6
bf_00025084,6
bf_00018634,6
bf_00000919,6
bf_00002027,6
bf_00018812,6
bf_00003592,6
bf_00004968,6
bf_00005071,6
bf_00025815,6
bf_00026364,6
bf_00003129,6
bf_00013903,6
bf_00022319,6
bf_00022060,6
bf_00018564,6
bf_00022566,6
bf_00005102,6
bf_00005912,6
bf_00005752,6
bf_00001175,6
bf_00014355,6
bf_00022607,6
bf_00024342,6
bf_00019334,6
bf_00002958,6
bf_00011941,6
bf_00005986,6
bf_00006407,6
bf_00019311,6
bf_00020595,6
bf_00007859,6
bf_00013324,6
bf_00023683,6
bf_00022084,6
bf_00009718,6
bf_00000086,6
bf_00011477,6
bf_00009545,6
bf_00024985,6
bf_00014037,6
bf_00002072,6
bf_00025923,6
bf_00013858,6
bf_00021100,6
bf_00010136,6
bf_00025349,6
bf_00007693,6
bf_00016684,6
bf_00018407,6
bf_00020009,6
bf_00017476,6
bf_00006394,6
bf_00010444,6
bf_00019930,6
bf_00007706,6
bf_00011705,6
bf_00020120,6
bf_00018125,6
bf_00013111,6
bf_00017492,6
bf_00002782,6
bf_00000948,6
bf_00003385,6
bf_00000265,6
bf_00012269,6
bf_00002687,6
bf_00019737,6
bf_00024082,6
bf_00010614,6
bf_00014351,6
bf_00017995,6
bf_00019752,6
bf_00008110,6
bf_00002489,6
bf_00013276,6
bf_00000871,6
bf_00001691,6
bf_00013215,6
bf_00012339,6
bf_00001675,6
bf_00004634,6
bf_00015593,6
bf_00004312,6
bf_00011202,6
bf_00009214,6
bf_00015868,6
bf_00015619,6
bf_00025135,6
bf_00005717,6
bf_00021966,6
bf_00019823,6
bf_00007720,6
bf_00011175,6
bf_00000018,6
bf_00011549,6
bf_00014952,6
bf_00018313,6
bf_00007469,6
bf_00002420,6
bf_00025717,6
bf_00022177,6
bf_00004690,6
bf_00012496,6
bf_00002021,6
bf_00021125,6
bf_00022572,6
bf_00002317,6
bf_00002188,6
bf_00011303,6
bf_00001698,6
bf_00001430,6
bf_00013568,6
bf_00023050,6
bf_00008100,6
bf_00005522,6
bf_00026386,6
bf_00007790,6
bf_00005701,6
bf_00001790,6
bf_00022811,6
bf_00021055,6
bf_00012165,6
bf_00015840,6
